filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000176_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4748855622912285	area_occluded_relative_to_gtbox: 0.47488556229122847	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000174_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6813112745098039	area_occluded_relative_to_gtbox: 0.6813112745098039	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000231_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11311883992296363	area_occluded_relative_to_gtbox: 0.09417129262490087	high_attention_area_occluded_slc: 0.39954118046901554	quadrants: ['2', '4']
filename: frame000231_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11311883992296363	area_occluded_relative_to_gtbox: 0.01894754729806276	high_attention_area_occluded_slc: 0.09250028322193271	quadrants: ['1', '2']
filename: frame000231_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11311883992296363	area_occluded_relative_to_gtbox: 0.11311883992296363	high_attention_area_occluded_slc: 0.2959669196782599	quadrants: []
filename: frame000050_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6427137359879538	area_occluded_relative_to_gtbox: 0.6427137359879538	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000021_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.1085007173601147	area_occluded_relative_to_gtbox: 1.1085007173601147	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000129_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5828151498021481	area_occluded_relative_to_gtbox: 0.5828151498021481	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000333_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.0603015873015873	area_occluded_relative_to_gtbox: 0.0603015873015873	high_attention_area_occluded_slc: 0.04293650793650794	quadrants: []
filename: frame000182_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7283827283827283	area_occluded_relative_to_gtbox: 0.7283827283827283	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.23953178530643318	high_attention_area_occluded_slc: 0.24857251617815	quadrants: ['2', '3', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.011895698515416825	high_attention_area_occluded_slc: 0.41392272554244386	quadrants: ['1', '2', '3', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.25142748382185	high_attention_area_occluded_slc: 0.20898363151884278	quadrants: ['3', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.14917205938332698	high_attention_area_occluded_slc: 0.4317662733155691	quadrants: ['1', '2', '3', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.38870384468976016	high_attention_area_occluded_slc: 0.09078797106966122	quadrants: ['2', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.1610677578987438	high_attention_area_occluded_slc: 0.44232965359725923	quadrants: ['1', '2', '3', '4']
filename: frame000198_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.400599543205177	area_occluded_relative_to_gtbox: 0.400599543205177	high_attention_area_occluded_slc: 0.13594404263418347	quadrants: []
filename: frame000121_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.13899018232819074	area_occluded_relative_to_gtbox: 0.06367461430575035	high_attention_area_occluded_slc: 0.12935951379149135	quadrants: ['4']
filename: frame000121_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.13899018232819074	area_occluded_relative_to_gtbox: 0.0753155680224404	high_attention_area_occluded_slc: 0.43674614305750353	quadrants: ['1', '3']
filename: frame000121_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.13899018232819074	area_occluded_relative_to_gtbox: 0.13899018232819074	high_attention_area_occluded_slc: 0.23660589060308557	quadrants: []
filename: frame000128_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7853414528055677	area_occluded_relative_to_gtbox: 0.7853414528055677	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000162_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4863517060367454	area_occluded_relative_to_gtbox: 0.4863517060367454	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.25125603864734297	high_attention_area_occluded_slc: 0.19096618357487924	quadrants: ['2', '3', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.014106280193236715	high_attention_area_occluded_slc: 0.4159903381642512	quadrants: ['1', '2', '3', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.2653623188405797	high_attention_area_occluded_slc: 0.17101449275362318	quadrants: ['3', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.16077294685990337	high_attention_area_occluded_slc: 0.4947342995169082	quadrants: ['1', '2', '3', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.4120289855072463	high_attention_area_occluded_slc: 0.07830917874396136	quadrants: ['2', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.17487922705314007	high_attention_area_occluded_slc: 0.4856038647342995	quadrants: ['1', '2', '3', '4']
filename: frame000197_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.4261352657004831	area_occluded_relative_to_gtbox: 0.42613526570048305	high_attention_area_occluded_slc: 0.0572463768115942	quadrants: []
filename: frame000029_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9912494912494912	area_occluded_relative_to_gtbox: 0.9912494912494912	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000515_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.520035666999919	area_occluded_relative_to_gtbox: 0.43263800697127724	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000515_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.520035666999919	area_occluded_relative_to_gtbox: 0.08739766002864169	high_attention_area_occluded_slc: 0.13172471560971655	quadrants: ['1', '2', '3', '4']
filename: frame000515_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.520035666999919	area_occluded_relative_to_gtbox: 0.5200356669999189	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000054_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6331395348837209	area_occluded_relative_to_gtbox: 0.6331395348837209	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000225_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3644534412955466	area_occluded_relative_to_gtbox: 0.1688663967611336	high_attention_area_occluded_slc: 0.325748987854251	quadrants: ['1', '2', '3', '4']
filename: frame000225_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3644534412955466	area_occluded_relative_to_gtbox: 0.19558704453441295	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000225_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3644534412955466	area_occluded_relative_to_gtbox: 0.3644534412955466	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000192_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7199208041425526	area_occluded_relative_to_gtbox: 0.7199208041425526	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000188_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5742355540053482	area_occluded_relative_to_gtbox: 0.5283687943262412	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000188_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5742355540053482	area_occluded_relative_to_gtbox: 0.04586675967910708	high_attention_area_occluded_slc: 0.5163934426229508	quadrants: ['1', '2', '3', '4']
filename: frame000188_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5742355540053482	area_occluded_relative_to_gtbox: 0.5742355540053483	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000357_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.05115012693060481	area_occluded_relative_to_gtbox: 0.038466755808770806	high_attention_area_occluded_slc: 0.06580043795903338	quadrants: ['2']
filename: frame000357_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05115012693060481	area_occluded_relative_to_gtbox: 0.012683371121834002	high_attention_area_occluded_slc: 0.042129333565877954	quadrants: ['1']
filename: frame000357_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.05115012693060481	area_occluded_relative_to_gtbox: 0.051150126930604806	high_attention_area_occluded_slc: 0.04903784663682344	quadrants: []
filename: frame000266_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3423560582094274	area_occluded_relative_to_gtbox: 0.3423560582094274	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000179_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.6091127098321343	area_occluded_relative_to_gtbox: 0.5585817060637205	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000179_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.6091127098321343	area_occluded_relative_to_gtbox: 0.05053100376841384	high_attention_area_occluded_slc: 0.5586959004225192	quadrants: ['1', '2', '3', '4']
filename: frame000179_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.6091127098321343	area_occluded_relative_to_gtbox: 0.6091127098321343	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000343_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.04123127139198041	area_occluded_relative_to_gtbox: 0.04123127139198041	high_attention_area_occluded_slc: 0.07119704422331527	quadrants: []
filename: frame000450_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.12509534706331046	area_occluded_relative_to_gtbox: 0.09816933638443937	high_attention_area_occluded_slc: 0.030892448512585814	quadrants: ['2', '4']
filename: frame000450_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.12509534706331046	area_occluded_relative_to_gtbox: 0.02692601067887109	high_attention_area_occluded_slc: 0.09382151029748284	quadrants: ['1', '2']
filename: frame000450_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.12509534706331046	area_occluded_relative_to_gtbox: 0.12509534706331046	high_attention_area_occluded_slc: 0.032856598016781084	quadrants: []
filename: frame000211_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.13288195466588165	area_occluded_relative_to_gtbox: 0.08963791580806595	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000211_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.13288195466588165	area_occluded_relative_to_gtbox: 0.04324403885781572	high_attention_area_occluded_slc: 0.1002943773918163	quadrants: ['1', '3']
